system_id,NAME,city_code,city_name,country_code,long_desc,latitude,longitude,rating,address,main_image
OT000226819,"Studio M Hotel",70983,Singapore,130,"LONG DESCRIPTION : STOP AT STUDIO M HOTEL TO DISCOVER THE WONDERS OF SINGAPORE. OFFERING A VARIETY OF FACILITIES AND SERVICES, THE HOTEL PROVIDES ALL YOU NEED FOR A GOOD NIGHT'S SLEEP. 24-HOUR ROOM SERVICE, FREE WI-FI IN ALL ROOMS, DAILY HOUSEKEEPING, 24-HOUR FRONT DESK, EXPRESS CHECK-IN/CHECK-OUT ARE THERE FOR GUEST'S ENJOYMENT. COMFORTABLE GUESTROOMS ENSURE A GOOD NIGHT'S SLEEP WITH SOME ROOMS FEATURING FACILITIES SUCH AS TELEVISION LCD/PLASMA SCREEN, SEPARATE LIVING ROOM, INTERNET ACCESS – WIRELESS (COMPLIMENTARY), NON SMOKING ROOMS, AIR CONDITIONING. RECUPERATE FROM A FULL DAY OF SIGHTSEEING IN THE COMFORT OF YOUR ROOM OR TAKE ADVANTAGE OF THE HOTEL'S RECREATIONAL FACILITIES, INCLUDING FITNESS CENTER, OUTDOOR POOL. STUDIO M HOTEL IS AN EXCELLENT CHOICE FROM WHICH TO EXPLORE SINGAPORE OR TO SIMPLY RELAX AND REJUVENATE.",1.29061,103.83922,4.0,"3 Nanson Road ",2130.jpg
OT000227465,"The Danna Langkawi Luxury Resort & Beach Villas",119_5716-LGK_1007,Langkawi,119,"Showcasing Langkawi’s stunning scenic beauty, the award-winning The Danna Langkawi Luxury Resort & Beach Villas welcomes you with genuine island hospitality while delighting you at every turn. Take your time to explore this best beach resort in Langkawi, Malaysia featuring exclusive private pool villas with lavish Salvatore Ferragamo bath amenities and direct access to the beach, colonial oceanfront rooms and suites with premium Laura Tonnato by La Bottega bath amenities, eclectic and intimate seaside dining, and a soothing spa nestled in a lush tropical enclave overlooking the majestic Andaman Sea.",6.3668987,99.6808812,5.0,"The Danna Telaga Harbour Park, Pantai Kok, 07000, Langkawi, Kedah, Malaysia",1490260099_main_12Facadejpg
OT000227842,"The Kee Resort & Spa",71351,Phuket,136,"HOTEL AMENITIES : ELEVATOR,ROOFTOP TERRACE,FITNESS FACILITIES,NUMBER OF BARS/LOUNGES - 3,FULL-SERVICE SPA,24-HOUR FRONT DESK,POOLSIDE BAR,SWIM-UP BAR,CONFERENCE SPACE,SPA TREATMENT ROOM(S),MEETING ROOMS,TOURS/TICKET ASSISTANCE,COFFEE SHOP OR CAFÉ,FREE POOL CABANAS,FREE SELF PARKING,DRY CLEANING/LAUNDRY SERVICE,FREE WIFI,POOL SUN LOUNGERS,OUTDOOR POOL,BABYSITTING OR CHILDCARE (SURCHARGE),COMPUTER STATION,CHILDREN'S POOL,CONFERENCE SPACE SIZE (METERS) - 21,SPA SERVICES ON SITE,LUGGAGE STORAGE,BREAKFAST AVAILABLE (SURCHARGE),NUMBER OF RESTAURANTS - 2,24-HOUR BUSINESS CENTER,CONFERENCE SPACE SIZE (FEET) - 228,GIFT SHOPS OR NEWSSTAND,SNACK BAR/DELI,SHOPPING ON SITE,DESIGNATED SMOKING AREAS,BALLROOM,BANQUET HALL,LAUNDRY FACILITIES,ACCESSIBLE BATHROOM,ROLL-IN SHOWER,ARCADE/GAME ROOM,WEDDING SERVICES,IN-ROOM ACCESSIBILITY,MULTILINGUAL STAFF,BUSINESS PROPERTY,SPA PROPERTY,ROMANTIC PROPERTY,",7.89494,98.29716,4.0,"152/1 Thaveewong Rd., Patong Beach, Kathu, Phuket 83150 Thailand",1594877301_main_index.jpg
OT000232177,"Parkroyal Serviced Suites Kuala Lumpur",69192,"Kuala lumpur",119,"Stay connected at our 287 studio, one and two-bedroom serviced apartments, conveniently located close to the city's top attractions. Explore an impressive array of retail treats along Bintang Walk, and dine on a myriad od street food at Jalan Alor, which comes alive at night. Stroll over to Changkat Bukit Bintang just around the corner for a dose of entertainment. Facilities and services include a Skypool, Fitness Centre, Mezzanine Lounge, laundry services and self-service launderette, daily housekeeping services, 24 hour guest services and security.",3.14959,101.70915,5.0,"No. 1, Jalan Nagasari, Off Jalan Raja Chulan, Kuala Lumpur 50200, Malaysia",1494037153_main_HotelViewjpg
OT000237039,"V Hotel Lavender",70983,Singapore,130,"HOTEL AMENITIES : EXPRESS CHECK-IN,BAR/LOUNGE,DESIGNATED SMOKING AREAS (FINES APPLY),ELEVATOR,ROOFTOP TERRACE,FITNESS FACILITIES,24-HOUR FRONT DESK,PORTER/BELLHOP,GROCERY/CONVENIENCE STORE,RESTAURANT,EXPRESS CHECK-OUT,TOURS/TICKET ASSISTANCE,DRY CLEANING/LAUNDRY SERVICE,FREE WIFI,SELF PARKING (SURCHARGE),OUTDOOR POOL,LUGGAGE STORAGE,HAIR SALON,ATM/BANKING,BREAKFAST AVAILABLE (SURCHARGE),CONCIERGE SERVICES,GIFT SHOPS OR NEWSSTAND,SHOPPING ON SITE,DESIGNATED SMOKING AREAS,LAUNDRY FACILITIES,WHEELCHAIR ACCESSIBLE PATH OF TRAVEL,TELEVISION IN COMMON AREAS,ACCESSIBLE BATHROOM,GARDEN,BUSINESS PROPERTY,SHOPPING PROPERTY,",1.307816,103.862705,4.0,"70 Jellicoe Road, Singapore 208767",1521799856_main_Fecadejpg
OT000239289,"Gaya Island Resort",69200,"Kota kinabalu",119,"Gaya Island Resort is located on Pulau Gaya, the largest of a cluster of five islands that form the Tunku Abdul Rahman Marine Park, a natural conservation area off the coast of Borneo, close to Kota Kinabalu. Gaya Island Resort has a unique setting: the land is fringed with a golden sandy beach, rocky coastal outcrops, and surrounded by coral reefs. The hilly island landscape is covered with lush tropical rainforest and an abundance of flora and fauna. And to complete this perfect setting, visible in the distance, is the stunning outline of Mount Kinabalu.&lt;br /&gt; The guest villa exterior respects Sabahan architecture, uses local materials and blends harmoniously with the natural environment. The interior living space is designed with contemporary elegance to create warmth, comfort and a serene indoor setting.",6.02004365314,116.035194397,5.0,"Malohom Bay, Tunku Abdul Rahman Marine Park, 88000 Kota Kinabalu, Sabah, Malaysia",1660547713_main_g-acc3.jpg
OT000239395,"Furama Bukit Bintang",69192,"Kuala lumpur",119,"Discover the capital of Malaysia - Kuala Lumpur - home to minarets, skyscrapers and colourful food-lined streets. Take off from Furama Bukit Bintang to explore this charming city and let your feet take you to the action.

This elegant and modern business hotel in Kuala Lumpur features 433 non-smoking guest rooms with spectacular iconic views of the vibrant city. Enjoy greater connectivity with complimentary Wifi throughout the hotel.

Centrally located near Kuala Lumpur&#039;s bustling Golden Triangle adjacent to Bukit Bintang, Berjaya Times Square and a short distance to Chinatown, Furama Bukit Bintang is also conveniently situated near the main shopping belts of Kuala Lumpur. Imbi monorail station is just a five-minute walk from this Kuala Lumpur hotel.",3.140008,101.710125,4.0,"136, Jalan Changkat Thambi Dollah, 55100 Kuala Lumpur",1505271094_main_Facadejpg
OT000239896,"The Chateau Spa & Wellness Resort",119_21774_2175,"Bukit tinggi",119,"The multiple top awards winning destination for a world class spa and wellness experience offering an idyllic haven in exploring the path towards total wellbeing, The Chateau is a premier spa and wellness destination where guest from all over the world can expect the highest and uncompromising levels of service, with most modern treatments and equipment's with highest levels trained and certified therapist, beauticians and consultants and nutritionist's, trainers and experience doctors.",3.4042485,101.8391548,5.0,"Berjaya Hills, KM48 Persimpangan Bertingkat, 28750, Lebuhraya Karak, Bukit Tinggi, Pahang",1502103914_main_Facadejpg
OT000241695,"LOTUS DESARU BEACH RESORT & SPA",119_513407_8136,Desaru,119,,1.5639882591952177,104.25153311986848,4.0,"Lot 1854, Jalan Desaru, Bandar Penawar, 81930 Kota Tinggi, Johor Darul Ta’zim, Malaysia",1598423564_main_index.jpg
OT000259790,"Wyndham Grand Bangsar Kuala Lumpur",69192,"Kuala lumpur",119,"Featuring an outdoor pool, a spa pool and fitness centre, Wyndham Grand Bangsar Kuala Lumpur offers luxurious rooms in Kuala Lumpur. The property has free WiFi access throughout. PressReader is provided on the property, allowing guests access to thousands of national and international publications.

With air conditioning, each room is equipped with an iPod dock, a flat-screen TV and a minibar. The private bathroom comes with a bath or shower and hairdryer.

The LINK restaurant serves International and local cuisine all day long. La Cucina restaurant serves Mediterranean cuisine.

Kerinchi LRT station is located a quick 10-minute walk from the property. The Menara Telecom Malaysia is a 2-minute walk from Wyndham Grand Bangsar Kuala Lumpur, while the Mid Valley Megamall is a 5-minute drive from the property.",3.1159732,101.6634996,5.0,"No. 1, Jalan Pantai Jaya, Tower 3, 59200 Kuala Lumpur, Malaysia.",1487904796_main_2Facadejpg
OT000262310,"CITIZENM KUALA LUMPUR BUKIT BINTANG",69192,"Kuala lumpur",119,"CITIZENM KUALA LUMPUR BUKIT BINTANG IS A POPULAR CHOICE AMONGST TRAVELERS IN KUALA LUMPUR, WHETHER EXPLORING OR JUST PASSING THROUGH. THE PROPERTY OFFERS GUESTS A RANGE OF SERVICES AND AMENITIES DESIGNED TO PROVIDE COMFORT AND CONVENIENCE. ALL THE NECESSARY FACILITIES, INCLUDING FREE WI-FI IN ALL ROOMS, DAILY HOUSEKEEPING, TAXI SERVICE, WHEELCHAIR ACCESSIBLE, 24-HOUR FRONT DESK, ARE AT HAND. GUESTROOMS ARE DESIGNED TO PROVIDE AN OPTIMAL LEVEL OF COMFORT WITH WELCOMING DECOR AND SOME OFFERING CONVENIENT AMENITIES LIKE TOWELS, WOODEN/PARQUETED FLOORING, CLOTHES RACK, SLIPPERS, FLAT SCREEN TELEVISION. THE PROPERTY OFFERS VARIOUS RECREATIONAL OPPORTUNITIES. NO MATTER WHAT YOUR REASONS ARE FOR VISITING KUALA LUMPUR, CITIZENM KUALA LUMPUR BUKIT BINTANG WILL MAKE YOU FEEL INSTANTLY AT HOME.",3.1444571530442946,101.70612125064906,4.0,"128 Jalan Pudu",1659683086_main_facade.jpg
OT000278443,"Travelodge Georgetown Penang",119_7936-PEN_5196,"Penang Island",119,"Glow Penang gets the modern traveller's needs just right, with ease and convenience as a guiding principle. The surprise of the ordinary done well and desire to provide guests with precisely what they need. GLOW Penang focuses on five crucial elements for today's on the go travellers; a delicious bed and pillows, free high-quality Wi-Fi in every guest room, an excellent shower experience, satisfying breakfast and access to a fitness centre. The 131 room GLOW Penang is the4th hotel worldwide under the GLOW by zinc brand and the first GLOW in Malaysia.

Dear Valued Business Partners,

GLOW HOTEL PENANG

~ Cold Water Interruption ~

Kindly be informed that Glow Hotel Penang  will be having cold water interruption on 21st June 2017 at 0200hrs till 21st June 2017 at 0600hrs.

Therefore during cold water valve rectification work , hotel advise guest &quot;Do Not Use Hot Water&quot; due to high water temperature.

",5.4166236,100.3229454,3.0,"101, Jalan Macalister, 10400, Georgetown Penang, Malaysia.",1660276587_main_241794656.jpg
OT000302578,"Dorsett Singapore",70983,Singapore,130,"Where heritage meets modernity. Dorsett Singapore is well-positioned as a mid-scale hotel with a vibrant international atmosphere equipped with modern facilities and services. Be wowed by our promise of uncompromising and renowned warm hospitality that's second to none. ",1.279642,103.840058,4.0,"333 New Bridge Road, Singapore 088765",4816.jpg
OT000314282,"Pasir Belanda Resort",69207,"Kota bharu",119,"Pasir Belanda is located on the bank of a river in a kampung (village), just outside the bustle of Kota Bharu city towards the well known Pantai Cahaya Bulan beach.
It is a green and peaceful rural area, perfect for exploring on foot, or by bicycle or boat. Here the heart of the Malay culture can be found.
As you roam around the kampung you will meet craftsmen and women painting batik, weaving decorative cloth known as songket, carving wood and making kites. You’ve every chance of seeing a
fisherman throwing his net to catch fish or a monkey picking coconuts for his owner.",6.157686,102.256488,2.0,"Kampong Banggol, Jalan Pantai Cahaya Bulan, (PCB Road) 15350, Kota Bharu, Kelantan, Malaysia",1498643437_main_Facadejpg
OT000363728,"V Hotel Bencoolen",70983,Singapore,130,"LONG DESCRIPTION : SET IN A PRIME LOCATION OF SINGAPORE, V HOTEL BENCOOLEN PUTS EVERYTHING THE CITY HAS TO OFFER JUST OUTSIDE YOUR DOORSTEP. THE HOTEL OFFERS GUESTS A RANGE OF SERVICES AND AMENITIES DESIGNED TO PROVIDE COMFORT AND CONVENIENCE. ALL THE NECESSARY FACILITIES, INCLUDING 24-HOUR ROOM SERVICE, FREE WI-FI IN ALL ROOMS, 24-HOUR SECURITY, CONVENIENCE STORE, DAILY HOUSEKEEPING, ARE AT HAND. COMFORTABLE GUESTROOMS ENSURE A GOOD NIGHT'S SLEEP WITH SOME ROOMS FEATURING FACILITIES SUCH AS CLOSET, COMPLIMENTARY TEA, TOWELS, SLIPPERS, COMPLIMENTARY INSTANT COFFEE. THE HOTEL OFFERS VARIOUS RECREATIONAL OPPORTUNITIES. A WELCOMING ATMOSPHERE AND EXCELLENT SERVICE ARE WHAT YOU CAN EXPECT DURING YOUR STAY AT V HOTEL BENCOOLEN.",1.298865,103.850538,4.0,"48 Bencoolen Street #01-01 Singapore 189627",1521799947_main_Fecadejpg
OT000405144,"One Farrer Hotel",70983,Singapore,130,,1.3125457,103.8517983,5.0,"1 Farrer Park Station Rd, Singapore 217562",1732163210_main_43200695.jpg
OT000418203,"Metro Hotel KL Sentral",69192,"Kuala lumpur",119,"Well-positioned in the city center, Metro Hotel In KL Sentral is within walking distance to Stesen Sentral, Malaysia’s largest transit hub which is Kuala Lumpur’s integrated rail transportation centre that provides easy access to most of the local hot spots",3.133032399999999,101.68887540000003,2.0,"No. 3, Jalan Thambapillay, 50470 Kuala Lumpur, Malaysia",1542624183_main_Facade.pj.jpg
OT000422434,"TUI BLUE The Haven Ipoh",69196,Ipoh,119,"The Haven Resort Hotel is a unique all suite resort hotel, situated on the edge of a virgin forest, with an ever-flowing lake and a 280-million-year-old limestone outcrop; yet only 15 minutes from the city centre of Ipoh, Malaysia.

The luxurious hotel consists of 150 suites, starting with one-bedroom apartments that are perfect for a couple, and up to three-bedroom suites that can sleep six adults, with enough room for a cozy family gathering. All suites come in different sizes to accommodate families and couples alike.",4.636969,101.162439,5.0,"Jalan Haven (Persiaran Lembah Perpaduan), 31150 Tambun, Ipoh, Perak, Malaysia.",1492077268_main_TheHavenResortIpoh559040690JPG
OT000427912,"Ramada Phuket Deevana Patong",71351,Phuket,136,"HOTEL AMENITIES : BARBECUE GRILL(S),EXPRESS CHECK-IN,BAR/LOUNGE,FITNESS FACILITIES,FULL-SERVICE SPA,24-HOUR FRONT DESK,POOLSIDE BAR,BUSINESS CENTER,SPA TREATMENT ROOM(S),MEETING ROOMS - 2,TOURS/TICKET ASSISTANCE,COFFEE SHOP OR CAFÉ,FREE SELF PARKING,DRY CLEANING/LAUNDRY SERVICE,FREE WIFI,POOL SUN LOUNGERS,OUTDOOR POOL,BABYSITTING OR CHILDCARE (SURCHARGE),SMOKE-FREE PROPERTY,CHILDREN'S CLUB (FREE),CHILDREN'S POOL,SAFE-DEPOSIT BOX AT FRONT DESK,SPA SERVICES ON SITE,TERRACE,LUGGAGE STORAGE,BREAKFAST AVAILABLE (SURCHARGE),NUMBER OF RESTAURANTS - 2,CONCIERGE SERVICES,BANQUET HALL,POOL UMBRELLAS,LAUNDRY FACILITIES,WHEELCHAIR ACCESSIBLE PATH OF TRAVEL,ACCESSIBLE BATHROOM,ROLL-IN SHOWER,WHEELCHAIR ACCESSIBLE PARKING,IN-ROOM ACCESSIBILITY,AIRPORT TRANSPORTATION (SURCHARGE),BRAILLE OR RAISED SIGNAGE,GARDEN,BUSINESS PROPERTY,FAMILY PROPERTY,SPA PROPERTY,",7.90063,98.30205,4.0,"45/1 Raj-U-Thid 200 Pee Road Kathu District","1593659122_main_ramada deevana.jpg"
OT000433156,"Ramada Suites By Wyndham Kuala Lumpur City Centre",69192,"Kuala lumpur",119,"For the discerning traveller who wants to maximise their time in Kuala Lumpur, our Ramada hotel in the KLCC area is a convenient base to start exploring. The hotel’s location at Bukit Bintang helps guests shop, dine, and tour around the city with ease.

Ramada Suites Kuala Lumpur City Centre is within walking distance to popular shopping centres like Fahrenheit 88 and Sungei Wang Plaza. The iconic Petronas Twin Towers are only a 9-minute drive away, while the Kuala Lumpur International Airport is a 49-minute drive.",3.1484954,101.7075014,4.0,"No 1, Lorong Ceylon, Bukit Ceylon, Kuala Lumpur, 50200, Malaysia",1660267158_main_b428949b11d60e6dc5b0574eaf101d13.jpg
OT000434064,"RAIA HOTEL & CONVENTION CENTRE TERENGGANU",119_22164_1814,Terengganu,119,"Positioning itself as a 4-star shariah compliance hotel and convention centre, TH Hotel & Convention Centre Terengganu is sprawled over 7 acres of land. The hotel offers guests a quiet and peaceful ambiance away from the hustle and bustle of the city.",5.3732778,103.0987764,4.0,"Jalan Lapangan Terbang, Gong Badak, 21300, Terengganu, Malaysia",1492589261_main_HotelExteriorjpg
OT000435055,"Raia Hotel Kota Kinabalu",69200,"Kota kinabalu",119,,5.9646915,116.0661347,3.0,"88832, Jalan Sembulan Lama, Kampung Sembulan, 88100 Kota Kinabalu, Sabah","1721188781_main_1658822519Exterior__2_-1366x768 raia.jpg"
OT000435535,"56 Kuching",69197,Kuching,119,"A 3 Star Hotel, a restful retreat away from hubbub of downtown Kuching, this refined newcomer brings stylish to this out-of-centre part of town. At 56 Hotel Kuching, you have a place to sleep with comfort - enjoy free internet connection. 56 Hotel is set in Jalan Tun Jugah, a bit our-of-centre, away from the action for a bit of peace and quiet, but close enough to government offices, medical centres, shopping malls, international university and Kuching International Airport are all approximately less than 10 minutes away by car during low-traffic hours.",1.5263192,110.3574628,3.0,"Lot 2228 & 2229, Section 64,Jalan Tun, Jugah, 93350, Kuching, Sarawak, Malaysia",1493441456_main_Facedejpg
OT000455878,"Raia Hotel Penang",119_7936-PEN_5196,"Penang Island",119,"TH Hotel Penang is a 3-star hotel with 134 guest rooms locates in the industrial area which offers a new dimension in islamic hospitality service with our SALAM service culture. The hotel provides excellent and consistent service to the discerning business travellers and family alike. With well-equipped facilities and its own shuttle service, the hotel is perfect for corporate retreats and weekend gateways. I it conveniently located within 7-minute away from Penang International Airport and 10-minute drive to Penang Bus Terminal. Going to the GeorgeTown city centre is a breeze as it's onlyy 25-minute drive through the efficient Bayan Lepas Highway.  Our Hotel offers meeting space with modern facilities and complemented by dedicated banquet team to handle all details and to ensure a successful event. Our elegant Ballroom and seminar room can accomodate from 15 to 1300 guests and offers a selection of exciting packages, theme parties and very popular as wedding venue.",5.3011264,100.2580223,4.0,"Lot 5789 & 5790, Kompleks Tabung Haji, Jalan Dato Ismail Hashim, 11900, Bayan lepas, Pulau Pinang",1492584067_main_facedejpg
OT000458320,"Gold3 Boutique Hotel",69192,"Kuala lumpur",119,"IDEALLY LOCATED IN THE PRIME TOURISTIC AREA OF BUKIT BINTANG, GOLD 3 BOUTIQUE HOTEL PROMISES A RELAXING AND WONDERFUL VISIT. THE PROPERTY FEATURES A WIDE RANGE OF FACILITIES TO MAKE YOUR STAY A PLEASANT EXPERIENCE. FREE WI-FI IN ALL ROOMS, DAILY HOUSEKEEPING, TAXI SERVICE, 24-HOUR FRONT DESK, LUGGAGE STORAGE ARE THERE FOR GUEST'S ENJOYMENT. GUESTROOMS ARE DESIGNED TO PROVIDE AN OPTIMAL LEVEL OF COMFORT WITH WELCOMING DECOR AND SOME OFFERING CONVENIENT AMENITIES LIKE COMPLIMENTARY TEA, TOWELS, WOODEN/PARQUETED FLOORING, CLOTHES RACK, COMPLIMENTARY INSTANT COFFEE. THE HOTEL OFFERS VARIOUS RECREATIONAL OPPORTUNITIES. CONVENIENCE AND COMFORT MAKES GOLD 3 BOUTIQUE HOTEL THE PERFECT CHOICE FOR YOUR STAY IN KUALA LUMPUR.",3.1470756,101.7087678,2.0,"Lot B5, Fahrenheit 88, 179, Jalan Bukit Bintang, 55100 Kuala Lumpur, Malaysia.",1141.jpg
OT000468559,"Hotel Boss",70983,Singapore,130,"HOTEL AMENITIES : BAR/LOUNGE,LUGGAGE STORAGE,ROOFTOP TERRACE,FITNESS FACILITIES,BREAKFAST AVAILABLE (SURCHARGE),NUMBER OF RESTAURANTS - 2,CONCIERGE SERVICES,24-HOUR FRONT DESK,LAUNDRY FACILITIES,MEETING ROOMS,TOURS/TICKET ASSISTANCE,WHEELCHAIR ACCESSIBLE PATH OF TRAVEL,DRY CLEANING/LAUNDRY SERVICE,FREE WIFI,WHEELCHAIR ACCESSIBLE PARKING,SELF PARKING (SURCHARGE),OUTDOOR POOL,GARDEN,BUSINESS PROPERTY,FAMILY PROPERTY,SHOPPING PROPERTY,",1.305817,103.860307,4.0,"500 Jalan Sultan #01-01 Singapore 199020",1521799597_main_Fecadejpg
OT000473811,"Highlands Hotel",119_15835-XKL_3956,"Genting highlands",119,"Built for pleasure and comfort, the Highlands Hotel offers sophisticated suites and rooms that are a class above. ",3.4237203,101.7888155,4.0,"Resorts World Genting, Genting Highlands, 69000 Genting Highlands, Pahang",1727956482_main_Highlands_Hotel_(Malaysia).jpg
OT000476965,"The Pines Hotel",119_M8RZ_3494,"Malacca (Melaka)",119,"the 4-star deluxe hotel – The Pines – is strategically located at the gateway of Melaka town centre at Jalan Tun Sri Lanang which is within close distance to the main tourist attractions and heritage spots.  Easily accessible via public transport and the popular Melaka River cruise, The Pines is a hidden, tranquil gem amidst the hustle and bustle of the city. The Pines features 390 spacious and contemporary furnished rooms to suit every individual’s need. The types of rooms include Standard Executive, Deluxe, Couple Suite and Family Suite. The room sizes are among the largest in town, with over 492 square feet for its Standard rooms. All rooms come with large, full height windows that capture the vibrant, panoramic views of Melaka city.",2.2047862,102.25219749999997,4.0,"33, Jalan Tun Sri Lanang, 75100 Melaka, Malaysia.",1498729646_main_Facadejpg
OT000531920,"Raia Hotel & Convention Centre Alor Setar",69211,"Alor setar",119,,6.1976281,100.3863813,4.0,"Lot 3860 Mukim Titi Gajah Seksyen 2, Bandar Anak Bukit Daerah Kota Setar, 06020 Alor Setar, Kedah Malaysia",1493354091_main_Facedejpg
OT000552656,"M SOCIAL SINGAPORE",70983,Singapore,130,"As a lifestyle boutique hotel in Robertson Quay, M Social Hotel Singapore captures the spirit of adventure behind every stay. Akin to a theatrical experience, M Social Hotel Singapore is a stage where we tell a unique story with a well-designed setting and ambiance. The chic loft and alcove interiors designed by famous French visionary Philippe Starck add to the theatricality and sense of intrigue to the hotel.",1.2907325,103.8349094,4.0,"90 Robertson Quay, Singapore 238259",1738677349_main_Msocialgsg.jpg
OT000556253,"Pullman Miri Waterfront",69209,Miri,119,"The 328 room Pullman Miri Waterfront is the only international hotel at the centre of town. Its 24 storey building towers over the Miri Commercial Centre offer spectacular views of the South China Sea. The hotel offers easy access to the shopping and entertainment areas, with the airport only 15 minutes away by car. Its 1100 m2 pillarless ballroom and adjacent meeting rooms feature natural lighting.",4.3988211,113.9852725,5.0,"Lot 1347, Miri Waterfront Commercial Centre, 98000 Miri, Sarawak, Malaysia",1529989208_main_buildingpng
OT000556328,"Ibis Melaka",119_M8RZ_3494,"Malacca (Melaka)",119,"Ibis Melaka is centrally located within the UNESCO World Heritage Site. Ideal for business and leisure travelers. The hotel has 249 contemporary rooms with the exclusively designed Sweet Bed by ibis, 3 function rooms and 1 hall, web corner, a restaurant, bar and fitness center. Ibis Melaka is just a stroll away from the major tourist attractions and local eateries: Christ Church, Dutch Square, A Famosa Fort, Cheng Hoon Teng Temple, Jonker Street, etc.",2.197596,102.252041,4.0,"249, Jalan Bendahara, Kampung Bukit China, 75100 Melaka, Malaysia",1504083853_main_HotelViewjpg
OT000559266,"Sunway Lagoon Hotel",69198,"Petaling jaya",119,"Enjoy one of the finest 5-star hotel experiences in Malaysia at Sunway Resort Hotel & Spa. Ideal for both leisure and adventure travellers, Sunway Resort Hotel & Spa offers pleasant stays in its luxurious rooms and villas and provides guests with services and leisure facilities for the most relaxing and memorable experience.


• Just 35 minutes from Kuala Lumpur International Airport (KLIA) and 25 minutes from Kuala Lumpur city
• A welcoming ambiance, with hospitable service that begins the moment you step in
• Restaurants and outlets cater to every craving imaginable
• Easy access to Sunway Pyramid Shopping Mall and Sunway Lagoon Theme park
• A collection of guestrooms and suites to make your stay a memorable experience",3.0730856,101.6045325,4.0,"Jalan PJS 11/15, Bandar Sunway, 47500 Petaling Jaya, Selangor, Malaysia",1488342516_main_5Facadejpg
OT000561995,"Lancaster Bangkok",71325,Bangkok,136,"HOTEL AMENITIES : BAR/LOUNGE,COFFEE/TEA IN COMMON AREAS,ELEVATOR,FREE TRAIN STATION DROP-OFF,LOCKERS AVAILABLE,24-HOUR FRONT DESK,POOLSIDE BAR,BUSINESS CENTER,PORTER/BELLHOP,RESTAURANT,MEETING ROOMS,TOURS/TICKET ASSISTANCE,COFFEE SHOP OR CAFÉ,FREE SELF PARKING,DRY CLEANING/LAUNDRY SERVICE,STEAM ROOM,FREE WIFI,POOL SUN LOUNGERS,SAUNA,FREE VALET PARKING,OUTDOOR POOL,LIMO OR TOWN CAR SERVICE AVAILABLE,BABYSITTING OR CHILDCARE (SURCHARGE),CHILDREN'S POOL,SAFE-DEPOSIT BOX AT FRONT DESK,FREE AREA SHUTTLE,SPA SERVICES ON SITE,TERRACE,LUGGAGE STORAGE,ATM/BANKING,BREAKFAST AVAILABLE (SURCHARGE),CONCIERGE SERVICES,SNACK BAR/DELI,DESIGNATED SMOKING AREAS,BALLROOM,FREE TRAIN STATION PICKUP,LAUNDRY FACILITIES,ACCESSIBLE BATHROOM,24-HOUR FITNESS FACILITIES,ROLL-IN SHOWER,WHEELCHAIR ACCESSIBLE PARKING,IN-ROOM ACCESSIBILITY,MULTILINGUAL STAFF,24-HOUR HEALTH CLUB,FREE NEWSPAPERS IN LOBBY,BUSINESS PROPERTY,FAMILY PROPERTY,LUXURY PROPERTY,",13.74854,100.56719,5.0,"1777 New Phetchaburi Road ",15752527398456.jpg
OT000571107,"Ibis Styles Kuala Lumpur Sri Damansara",69198,"Petaling jaya",119,"ibis Styles Kuala Lumpur Sri Damansara is a trendy premium economy hotel with modern facilities. Its all inclusive rates include breakfast, high speed WiFi and gym facilities. All rooms are fitted with the signature Sweet Bed by ibis Styles. Delicious and affordable local and international cuisine is available. Our meeting facilities can host seminars, meetings and dinners. Perfect for business and leisure travellers.",3.1976863,101.60776609999994,3.0,"No 5 Jalan Cempaka SD 12/5, Bandar Sri Damansara PJU 9, Kuala Lumpur, Malaysia.",1508989307_main_Receptionjpg
OT000571387,"Mercure Kuala Lumpur Shaw Parade",69192,"Kuala lumpur",119,"Mercure Kuala Lumpur Shaw Parade is strategically located close to modern shopping malls, various choices of dining venues, and places of interests. Set in Pudu with its rich history and heritage, the hotel features 213 modern and contemporary guestrooms, 3 customizable function spaces and rooftop pool. Mercure Kuala Lumpur Shaw Parade also features an all-day dining restaurant; Chorak, a lobby bar and a rooftop bar with a breathtaking view of the city.

The hotel offers easy access to Bukit Bintang, the main shopping district of Kuala Lumpur City Centre.",3.1401144,101.7118,4.0,"152 Changkat Thambi Dollah 55100, Kuala Lumpur, Malaysia.",1489743815_main_1Facadejpg
OT000601729,"Iconic Hotel",119_7936-PEN_5196,"Penang Island",119,"Our comfortable, tastefully furnished rooms will surround you with both the comforts you crave away from home and the environment you need to stay at your most productive. When your day is done, put your feet up, relax and recharge, or prepare for tomorrow’s goals. Either way, you’ll be sure to feel remarkably at home.",5.3420958,100.4328571,4.0,"71 Jalan Icon City, Icon City, Bukit Mertajam, 14000 Penang.",1503548742_main_1jpg
